#TF	target
Mcm1	YDR323C
Mcm1	YKR066C
Mcm1	YJL116C
Mcm1	YJL116C
Mcm1	YOR023C
Mcm1	YER007C-A
Mcm1	YGL114W
Mcm1	YJL201W
Mcm1	YDR528W
Mcm1	YGR086C
Mcm1	YOL013W-A
Mcm1	YKL220C
Mcm1	YFL027C
Mcm1	YFL027C
Mcm1	YGR078C
Mcm1	YGR078C
Mcm1	YGR079W
Mcm1	YHR151C
Mcm1	YNL059C
Mcm1	YHR005C
Mcm1	YMR253C
Mcm1	YDR507C
Mcm1	YJL196C
Mcm1	YOR346W
Mcm1	YMR305C
Mcm1	YKR065C
Mcm1	YBR139W
Mcm1	YBR036C
Mcm1	YCL055W
Mcm1	YCL055W
Mcm1	YFL023W
Mcm1	YML057W
Mcm1	YKL138C-A
Mcm1	YBR138C
Mcm1	YGL032C
Mcm1	YDR182W-A
Mcm1	YMR072W
Mcm1	YMR072W
Mcm1	YJR101W
Mcm1	YPL274W
Mcm1	YDR132C
Mcm1	YPL278C
Mcm1	YOR058C
Mcm1	YOR058C
Mcm1	YKL072W
Mcm1	YPL044C
Mcm1	YLR113W
Mcm1	YCR032W
Mcm1	YFL024C
Mcm1	YJR091C
Mcm1	YIL169C
Mcm1	YKR042W
Mcm1	YDR371W
Mcm1	YIR019C
Mcm1	YEL045C
Mcm1	YER158C
Mcm1	YJL079C
Mcm1	YBR060C
Mcm1	YER049W
Mcm1	YKR097W
Mcm1	YDR179W-A
Mcm1	YDR451C
Mcm1	YJL171C
Mcm1	YGL201C
Mcm1	YAL022C
Mcm1	YER110C
Mcm1	YLR131C
Mcm1	YML005W
Mcm1	YML005W
Mcm1	YHR005C-A
Mcm1	YJL127C-B
Mcm1	YLR261C
Mcm1	YDR147W
Mcm1	YDR085C
Mcm1	YER111C
Mcm1	YER111C
Mcm1	YNL295W
Mcm1	YML027W
Mcm1	YDR125C
Mcm1	YMR306W
Mcm1	YGR188C
Mcm1	YIL070C
Mcm1	YDR190C
Mcm1	YDR190C
Mcm1	YDR370C
Mcm1	YOR245C
Mcm1	YOR389W
Mcm1	YOR313C
Mcm1	YGR092W
Mcm1	YGL089C
Mcm1	YJL159W
Mcm1	YBR044C
Mcm1	YNL160W
Mcm1	YNL160W
Mcm1	YKR068C
Mcm1	YDR150W
Mcm1	YBR168W
Mcm1	YNL053W
Mcm1	YKL208W
Mcm1	YPR119W
Mcm1	YPR119W
Mcm1	YDR379W
Mcm1	YOR341W
Mcm1	YLR055C
Mcm1	YDR393W
Mcm1	YPL242C
Mcm1	YAL040C
Mcm1	YAL040C
Mcm1	YJR094C
Mcm1	YML109W
Mcm1	YJL088W
Mcm1	YDR294C
Mcm1	YDR294C
Mcm1	YLR302C
Mcm1	YOR360C
Mcm1	YOR233W
Mcm1	YJL194W
Mcm1	YJL194W
Mcm1	YDR126W
Mcm1	YDR084C
Mcm1	YHR004C
Mcm1	YDR077W
Mcm1	YGR191W
Mcm1	YML120C
Mcm1	YML120C
Mcm1	YOR025W
Mcm1	YLR438W
Mcm1	YBL092W
Mcm1	YGR048W
Mcm1	YGR048W
Mcm1	YBR066C
Mcm1	YPR107C
Mcm1	YFL026W
Mcm1	YFL026W
Mcm1	YNL327W
Mcm1	YNL190W
Mcm1	YNL190W
Mcm1	YNL297C
Mcm1	YOL011W
Mcm1	YOL011W
Mcm1	YGR230W
Mcm1	YNL146C-A
Mcm1	YPL277C
Met28	YFR030W
Met28	YFR030W
Met28	YGR188C
Met28	YDL059C
Met28	YDL059C
Met28	YJL078C
Met28	YGR204W
Met28	YGR204W
Met28	YLR023C
Met28	YNL017C
Met28	YDL149W
Met28	YNL082W
Met28	YDR145W
Met28	YJL212C
Met28	YDL090C
Met28	YDR144C
Met28	YJL101C
Met28	YLR092W
Met28	YLR092W
Met28	YLR068W
Met28	YLR068W
Met28	YER092W
Met28	YJL210W
Met28	YIL038C
Met28	YPR167C
Met28	YPR167C
Met28	YDL089W
Met28	YOR339C
Met28	YGR087C
Met28	YNL277W
Met28	YNL277W
Met28	YAL012W
Met28	YFR035C
Met28	YLR180W
Met28	YLR179C
Met28	YIR017C
Met28	YIR017C
Met28	YBR011C
Met28	YER091C-A
Met28	YGR060W
Met28	YNL030W
Met28	YNL031C
Met28	YJL100W
Met28	YGR055W
Met28	YKL001C
Met28	YKL001C
Met28	YIL046W
Met28	YIL046W
Met28	YNL016W
Met28	YDL058W
Met28	YDL151C
Met28	YLR067C
Met28	YOL050C
Met28	YOL049W
Met28	YMR126C
Met28	YCR081W
Met28	YIR018W
Met28	YIR018W
Rdr1	YOR378W
Rdr1	YOR378W
Swi5	YIR004W
Swi5	YNR067C
Swi5	YNR067C
Swi5	YLR035C-A
Swi5	YDR543C
Swi5	YMR172C-A
Swi5	YLR466W
Swi5	YIL128W
Swi5	YLR438C-A
Swi5	YNL192W
Swi5	YNL192W
Swi5	YMR251W-A
Swi5	YNL335W
Swi5	YDL118W
Swi5	YDR345C
Swi5	YDR345C
Swi5	YLR464W
Swi5	YNL324W
Swi5	YDL224C
Swi5	YPL157W
Swi5	YOR236W
Swi5	YNR017W
Swi5	YGR041W
Swi5	YIL015W
Swi5	YIL015W
Swi5	YNL328C
Swi5	YFR031C-A
Swi5	YFR031C-A
Swi5	YLR078C
Swi5	YIR003W
Swi5	YBL108W
Swi5	YER190W
Swi5	YDL227C
Swi5	YDL227C
Swi5	YHL029C
Swi5	YGL227W
Swi5	YLR406C
Swi5	YLR011W
Swi5	YNL145W
Swi5	YBL111C
Swi5	YLR210W
Swi5	YGR040W
Swi5	YHR143W
Swi5	YHR143W
Swi5	YBR083W
Swi5	YHR138C
Swi5	YFL021W
Swi5	YFL021W
Swi5	YDL034W
Swi5	YGL226C-A
Swi5	YMR135W-A
Swi5	YER176W
Swi5	YDL115C
Swi5	YPL283C
Swi5	YLR012C
Swi5	YAL063C
Swi5	YDL060W
Swi5	YDL060W
Swi5	YMR173W-A
Swi5	YHR128W
Swi5	YHR128W
Swi5	YLR407W
Swi5	YPR106W
Swi5	YIL008W
Swi5	YKL164C
Swi5	YKL164C
Swi5	YDR112W
Swi5	YLL067C
Swi5	YML131W
Swi5	YMR134W
Swi5	YGR234W
Swi5	YJL160C
Swi5	YOR138C
Swi5	YLR194C
Swi5	YLR194C
Swi5	YLR049C
Swi5	YIL174W
Swi5	YML098W
Swi5	YGR060W
Swi5	YGR060W
Swi5	YER078C
Swi5	YBR071W
Swi5	YKL185W
Swi5	YKL185W
Swi5	YGR296W
Swi5	YFL022C
Swi5	YPL158C
Swi5	YPL158C
Swi5	YNL238W
Swi5	YML125C
Swi5	YML125C
Swi5	YFL065C
Swi5	YJL078C
Swi5	YLR276C
Swi5	YLR276C
Swi5	YJR046W
Swi5	YDL035C
Swi5	YLR105C
Swi5	YDL030W
Swi5	YDL032W
Swi5	YLL066C
Swi5	YNL269W
Swi5	YLR207W
Swi5	YPL235W
Swi5	YNL079C
Swi5	YJL207C
Swi5	YBL069W
Swi5	YFL067W
Swi5	YFR017C
Swi5	YBR158W
Swi5	YBR158W
Swi5	YER124C
Swi5	YER124C
Swi5	YGR253C
Swi5	YDR055W
Swi5	YDR055W
Swi5	YNL193W
Swi5	YML133C
Swi5	YNL241C
Swi5	YNL241C
Swi5	YJL217W
Swi5	YIL051C
Swi5	YLR079W
Swi5	YLR079W
Swi5	YOR348C
Swi5	YNL337W
Swi5	YER079W
Swi5	YNR018W
Swi5	YNR018W
Swi5	YFL063W
Swi5	YDR110W
Swi5	YDL225W
Swi5	YLR462W
Swi5	YGR189C
Swi5	YGR189C
Swi5	YJL080C
Swi5	YJL080C
Swi5	YIL009W
Swi5	YIL009W
Swi5	YDL128W
Swi5	YLR346C
Swi5	YNL078W
Swi5	YNL078W
Swi5	YOR262W
Swi5	YML132W
Swi5	YDR054C
Swi5	YLR465C
Swi5	YDL119C
Swi5	YLR206W
Swi5	YGL228W
Swi5	YFL014W
Swi5	YGL139W
Swi5	YDR155C
Swi5	YGL140C
Swi5	YGL226W
Swi5	YHR189W
Swi5	YHR189W
Swi5	YBR157C
Swi5	YNL339C
Swi5	YMR165C
Swi5	YML100W
Swi5	YLL063C
Swi5	YBL113C
Swi5	YAL062W
Swi5	YMR261C
Swi5	YMR261C
Swi5	YPR182W
Swi5	YKL186C
Swi5	YDR545W
Swi5	YNL146W
Swi5	YNL146W
Swi5	YLR013W
Swi5	YNL239W
Swi5	YDR398W
Swi5	YDR398W
Swi5	YDL117W
Swi5	YGR254W
Swi5	YGR254W
Swi5	YDL174C
Swi5	YBL112C
Swi5	YML112W
Swi5	YNL326C
Swi5	YPR183W
Swi5	YKL045W
Swi5	YDL127W
Swi5	YDL127W
Swi5	YKL163W
Swi5	YML111W
Swi5	YLR463C
Swi5	YCL069W
Swi5	YER078W-A
Swi5	YLR300W
Swi5	YLR300W
Swi5	YDL173W
Swi5	YMR251W
Swi5	YLR286C
Swi5	YLR286C
Swi5	YNL271C
Swi5	YGL108C
Swi5	YDL114W
Swi5	YNL336W
Swi5	YAL017W
Swi5	YGL028C
Swi5	YGL028C
Swi5	YOR140W
Swi5	YDL180W
Swi5	YJR144W
Swi5	YGR086C
Swi5	YGR086C
Swi5	YER138C
Swi5	YJR044C
Swi5	YOL030W
Swi5	YLR439W
Swi5	YIL129C
Swi5	YDR057W
Swi5	YBR070C
Swi5	YGR233C
Swi5	YMR173W
Swi5	YBR082C
Swi5	YDR397C
Swi5	YIL050W
Swi5	YIL177C
Swi5	YJL225C
Swi5	YEL077C
Swi5	YER189W
Swi5	YLR467W
Swi5	YDL226C
Swi5	YAL022C
Swi5	YER155C
Swi5	YER155C
Swi5	YNL338W
Swi5	YFL064C
Swi5	YLR162W
Swi5	YIL173W
Swi5	YAR009C
Swi5	YOR264W
Swi5	YOR264W
Swi5	YNL161W
Swi5	YGR295C
Swi5	YBL109W
Swi5	YJL159W
Swi5	YJL159W
Swi5	YHR091C
Swi5	YMR136W
Swi5	YNL033W
Swi5	YML121W
Swi5	YFL062W
Swi5	YAL040C
Swi5	YMR262W
Swi5	YHL013C
Swi5	YML101C
Swi5	YJL194W
Swi5	YJL194W
Swi5	YDL179W
Swi5	YDL179W
Swi5	tM(CAU)C
Swi5	YDL223C
Swi5	YNL327W
Swi5	YNL327W
Swi5	YAL018C
Swi5	YPL050C
Swi5	YPL050C
Elp6	YJR048W
Dal81	YIR029W
Dal81	YIR029W
Dal81	YHR001W
Dal81	YKR093W
Dal81	YKR093W
Dal81	YPR194C
Dal81	snR45
Dal81	YOR222W
Dal81	YGR018C
Dal81	YGL133W
Dal81	YDL236W
Dal81	YGL135W
Dal81	YPR034W
Dal81	YOR355W
Dal81	YLR031W
Dal81	YPL265W
Dal81	YPR072W
Dal81	YLR057W
Dal81	YDR277C
Dal81	YKL068W-A
Dal81	YER013W
Dal81	YEL004W
Dal81	YKR038C
Dal81	YDL215C
Dal81	YBR086C
Dal81	YKL138C-A
Dal81	YNL061W
Dal81	YLR267W
Dal81	YGR019W
Dal81	YGR019W
Dal81	YMR195W
Dal81	tT(AGU)J
Dal81	YDR499W
Dal81	YPR035W
Dal81	YNL143C
Dal81	YPR145W
Dal81	YDR065W
Dal81	YPR124W
Dal81	YFR012W
Dal81	YER133W
Dal81	YPR080W
Dal81	YLR266C
Dal81	YPL274W
Dal81	YLR090W
Dal81	YDR472W
Dal81	tV(AAC)K1
Dal81	YCR098C
Dal81	YDR102C
Dal81	tV(AAC)L
Dal81	YEL007W
Dal81	YBR279W
Dal81	tH(GUG)K
Dal81	YDR046C
Dal81	YPR040W
Dal81	YCL024W
Dal81	YMR130W
Dal81	YER070W
Dal81	YLR238W
Dal81	YDL210W
Dal81	YDL210W
Dal81	YKR039W
Dal81	YDL170W
Dal81	YLR138W
Dal81	YMR084W
Dal81	YKL097C
Dal81	YEL065W
Dal81	YDR098C-B
Dal81	YJR110W
Dal81	YBR069C
Dal81	YPL125W
Dal81	YBR176W
Dal81	YMR135C
Dal81	snR46
Dal81	YHR010W
Dal81	YKL120W
Dal81	YKR023W
Dal81	YGL134W
Dal81	YPR169W
Dal81	YKR042W
Dal81	YEL063C
Dal81	YEL045C
Dal81	YLR246W
Dal81	YAL037C-A
Dal81	YNL100W
Dal81	YGR060W
Dal81	YDL112W
Dal81	YPL081W
Dal81	YDR075W
Dal81	YBR019C
Dal81	YOL079W
Dal81	YGR055W
Dal81	YCL063W
Dal81	YER044C
Dal81	tM(CAU)M
Dal81	YOR375C
Dal81	YIR027C
Dal81	YLR096W
Dal81	YOL058W
Dal81	YDR468C
Dal81	YDL171C
Dal81	YFR049W
Dal81	YLR367W
Dal81	YDL183C
Dal81	YBR208C
Dal81	YBR208C
Dal81	YFL022C
Dal81	YLR384C
Dal81	YPR038W
Dal81	YNL207W
Dal81	YER001W
Dal81	YPR039W
Dal81	YMR234W
Dal81	YIR028W
Dal81	YIR028W
Dal81	tW(CCA)J
Dal81	YLR112W
Dal81	YJL133W
Dal81	YKL011C
Dal81	YGL202W
Dal81	YAL037W
Dal81	YJR152W
Dal81	YPR108W
Dal81	YKR041W
Dal81	YPL084W
Dal81	YDR100W
Dal81	tN(GUU)L
Dal81	YLL032C
Dal81	YDR098C-A
Dal81	YNL146W
Dal81	YGL180W
Dal81	YJL095W
Dal81	YDR072C
Dal81	YHR011W
Dal81	YDR258C
Dal81	YKL118W
Dal81	YPL266W
Dal81	YPR195C
Dal81	snR61
Dal81	YNL085W
Dal81	YDR508C
Dal81	YLR171W
Dal81	YBL042C
Dal81	YBL042C
Dal81	YLR257W
Dal81	YPL123C
Dal81	YDL227C
Dal81	YDR028C
Dal81	YKL096W-A
Dal81	YDL237W
Dal81	YLR111W
Dal81	YKR062W
Dal81	YJL212C
Dal81	YOL021C
Dal81	YBL041W
Dal81	YEL046C
Dal81	YMR056C
Dal81	YIR033W
Dal81	YLR062C
Dal81	YKL219W
Dal81	YLR063W
Dal81	YEL040W
Dal81	YDR511W
Dal81	YOR376W
Dal81	YLR030W
Dal81	tY(GUA)F1
Dal81	YBR068C
Dal81	YBR068C
Dal81	YHR017W
Dal81	YDL043C
Dal81	YJL210W
Dal81	YDR064W
Dal81	tK(UUU)L
Dal81	YMR136W
Dal81	YDL084W
Dal81	YDR047W
Dal81	YEL062W
Dal81	YKR092C
Dal81	YOR315W
Dal81	YMR125W
Dal81	YDL182W
Dal81	YGR054W
Dal81	YDL122W
Dal81	YLR304C
Dal81	YLR304C
Dal81	YKL103C
Dal81	YGL255W
Dal81	YIR031C
Dal81	YIR031C
Dal81	YDR509W
Dal81	snR67
Dal81	YCL025C
Dal81	YCL025C
Dal81	YDR469W
Dal81	YLR089C
Dal81	YER081W
Dal81	YGR154C
Dal81	YDR393W
Dal81	YFL021W
Dal81	YEL044W
Dal81	YPL122C
Dal81	YCL064C
Dal81	YDR042C
Dal81	YKR040C
Dal81	YLR094C
Dal81	YOR221C
Dal81	YJL173C
Dal81	YBR209W
Dal81	YJL088W
Dal81	YIR032C
Dal81	YIR032C
Dal81	YNL142W
Dal81	YEL005C
Dal81	snR128
Dal81	YBR043C
Dal81	YGR120C
Dal81	YEL067C
Dal81	YLR419W
Dal81	YCL014W
Dal81	YJR054W
Dal81	YOL125W
Dal81	YEL071W
Dal81	YGR157W
Dal81	YDR090C
Dal81	YLR139C
Dal81	YBR195C
Dal81	YLR167W
Dal81	YJL172W
Dal81	YJR148W
Dal81	YBL029W
Dal81	YDR159W
Dal81	YLR397C
Dal81	YOL020W
Dal81	YPR107C
Dal81	YOR368W
Dal81	YPR068C
Dal81	YOL126C
Dal81	YER064C
Dal81	YPR144C
Dal81	YJL089W
Dal81	YCL018W
Dal81	YJR109C
Dal81	YNL146C-A
Dal81	YER007C-A
Dal81	YDR510W
Dal81	YGR155W
Dal81	YJL148W
Dal81	YDL132W
Dal81	YMR167W
Dal81	YOL013W-A
Dal81	YLR142W
Dal81	YEL035C
Dal81	YGR118W
Dal81	YOL119C
Dal81	YKL220C
Dal81	YDL238C
Dal81	YOR354C
Dal81	YMR088C
Dal81	YKL077W
Dal81	YBR087W
Sko1	YCL026C-B
Sko1	YDL037C
Sko1	YDL037C
Sko1	YDR525W-A
Sko1	YKR093W
Sko1	YKR093W
Sko1	YCR072C
Sko1	YBR118W
Sko1	YDR342C
Sko1	YDR226W
Sko1	YML003W
Sko1	YHL046C
Sko1	YPR156C
Sko1	YFL016C
Sko1	YPL015C
Sko1	YDL128W
Sko1	YER087C-B
Sko1	YHR048W
Sko1	YCR102C
Sko1	YOR317W
Sko1	YPL180W
Sko1	YLR035C-A
Sko1	YBR107C
Sko1	YOR178C
Sko1	YLR328W
Sko1	YBL003C
Sko1	YIL009C-A
Sko1	YML025C
Sko1	YML132W
Sko1	YPR148C
Sko1	YLR342W
Sko1	YJR115W
Sko1	YOL151W
Sko1	YOL151W
Sko1	YKL032C
Sko1	YGR161C
Sko1	YMR172C-A
Sko1	YIL011W
Sko1	YIL122W
Sko1	YDL193W
Sko1	YOR027W
Sko1	YMR195W
Sko1	YER075C
Sko1	YER075C
Sko1	YNL179C
Sko1	YIL175W
Sko1	YER054C
Sko1	YIL170W
Sko1	YIL170W
Sko1	YPR035W
Sko1	YIL119C
Sko1	YMR015C
Sko1	YDR073W
Sko1	YFL014W
Sko1	YDR155C
Sko1	YKL204W
Sko1	YBR112C
Sko1	YOR303W
Sko1	YGR180C
Sko1	YPL222W
Sko1	YHR049W
Sko1	YHR049W
Sko1	YLR090W
Sko1	YKR076W
Sko1	YNL199C
Sko1	YKL144C
Sko1	YDR186C
Sko1	YGL263W
Sko1	YHL015W
Sko1	YEL007W
Sko1	YJL084C
Sko1	YBR072W
Sko1	YOR054C
Sko1	YHR095W
Sko1	YJL221C
Sko1	YCL024W
Sko1	YER076C
Sko1	YLR228C
Sko1	YPL223C
Sko1	YPL223C
Sko1	YGL259W
Sko1	YER053C-A
Sko1	YOR349W
Sko1	YPL250C
Sko1	YPL250C
Sko1	YLR270W
Sko1	YCR095C
Sko1	YBR014C
Sko1	YMR251W-A
Sko1	YHL044W
Sko1	YDL222C
Sko1	YBR157C
Sko1	YOR316C
Sko1	YNL178W
Sko1	YAL064W
Sko1	YNL194C
Sko1	YKL007W
Sko1	YDL214C
Sko1	YDR259C
Sko1	YCL031C
Sko1	YPL002C
Sko1	YHR010W
Sko1	YNL133C
Sko1	YHR096C
Sko1	YHR096C
Sko1	YPL012W
Sko1	YNR072W
Sko1	YIL171W
Sko1	snR64
Sko1	YIL121W
Sko1	YKL044W
Sko1	YJR010W
Sko1	YMR002W
Sko1	YGL008C
Sko1	YDR345C
Sko1	YCR021C
Sko1	YPL280W
Sko1	YML100W
Sko1	YHR009C
Sko1	YER034W
Sko1	YIR020C
Sko1	YLR461W
Sko1	YJL083W
Sko1	YPL258C
Sko1	YGR043C
Sko1	YGR043C
Sko1	YBR160W
Sko1	YDL022W
Sko1	YDL022W
Sko1	YOL156W
Sko1	YOL156W
Sko1	YOR183W
Sko1	YKL062W
Sko1	YKL062W
Sko1	YDR316W-A
Sko1	YMR174C
Sko1	YJL158C
Sko1	YLR121C
Sko1	YCR012W
Sko1	YPR190C
Sko1	YBR013C
Sko1	YDR343C
Sko1	YOR246C
Sko1	YPL014W
Sko1	YJL206C
Sko1	YDL063C
Sko1	YGL055W
Sko1	YPL215W
Sko1	YDR339C
Sko1	YNL144C
Sko1	YMR122W-A
Sko1	YKL162C-A
Sko1	YOL136C
Sko1	YOL136C
Sko1	YLR417W
Sko1	YNR073C
Sko1	YLL018C-A
Sko1	YDR072C
Sko1	YIL056W
Sko1	YJR146W
Sko1	YIL053W
Sko1	YLR108C
Sko1	YLR390W
Sko1	YPL266W
Sko1	YGL162W
Sko1	YGR254W
Sko1	YDR441C
Sko1	YMR121C
Sko1	YDR508C
Sko1	YMR039C
Sko1	YPL188W
Sko1	YPR127W
Sko1	YPR102C
Sko1	YMR304W
Sko1	YMR164C
Sko1	YEL034W
Sko1	YGR159C
Sko1	YMR008C
Sko1	YER033C
Sko1	YPR063C
Sko1	YER019C-A
Sko1	YKL096W-A
Sko1	YKR075C
Sko1	YGL045W
Sko1	YNL087W
Sko1	YDR118W
Sko1	YDR524C
Sko1	YKL075C
Sko1	YLR111W
Sko1	YGL037C
Sko1	YKL008C
Sko1	YMR291W
Sko1	YHL029C
Sko1	YLR178C
Sko1	YEL046C
Sko1	YMR169C
Sko1	YLR387C
Sko1	YBR008C
Sko1	YBR108W
Sko1	YMR145C
Sko1	YMR145C
Sko1	YLR229C
Sko1	YNL070W
Sko1	YPR126C
Sko1	YOR344C
Sko1	YEL040W
Sko1	YBL024W
Sko1	YPL003W
Sko1	YDL169C
Sko1	YIR016W
Sko1	YDR043C
Sko1	YDR043C
Sko1	YMR319C
Sko1	YDL127W
Sko1	YDL136W
Sko1	YDR316W
Sko1	YJL106W
Sko1	YLR252W
Sko1	YAL003W
Sko1	YKL163W
Sko1	YEL056W
Sko1	YMR016C
Sko1	YPR149W
Sko1	YCR024C-A
Sko1	YBR034C
Sko1	YOR342C
Sko1	YKL043W
Sko1	YOR393W
Sko1	YMR266W
Sko1	YGR034W
Sko1	YER048C
Sko1	YHR169W
Sko1	YER037W
Sko1	YGR088W
Sko1	YIL123W
Sko1	YCR063W
Sko1	YLR300W
Sko1	YLR300W
Sko1	YDL048C
Sko1	YOL105C
Sko1	YJL105W
Sko1	YMR017W
Sko1	YMR017W
Sko1	YPR112C
Sko1	YFL051C
Sko1	YPR157W
Sko1	YLR286C
Sko1	YDR341C
Sko1	YJR161C
Sko1	YCL025C
Sko1	YIL109C
Sko1	YHR092C
Sko1	YFR053C
Sko1	YFL021W
Sko1	YGL096W
Sko1	YGL096W
Sko1	YML128C
Sko1	YEL044W
Sko1	YGL257C
Sko1	YPL024W
Sko1	YDR316W-B
Sko1	YER099C
Sko1	YOL157C
Sko1	YDL168W
Sko1	YLR009W
Sko1	YDR368W
Sko1	YDR368W
Sko1	YJL107C
Sko1	YNL336W
Sko1	YPL061W
Sko1	YHL028W
Sko1	YOL142W
Sko1	YGR241C
Sko1	YGL062W
Sko1	YGL062W
Sko1	YBR142W
Sko1	YPR175W
Sko1	YDR156W
Sko1	YJR113C
Sko1	YDL004W
Sko1	YOL084W
Sko1	YMR011W
Sko1	YDR060W
Sko1	YLR333C
Sko1	YNR060W
Sko1	YNR060W
Sko1	YIL057C
Sko1	YNL180C
Sko1	YGR149W
Sko1	YGR149W
Sko1	YMR205C
Sko1	YBL029C-A
Sko1	YER100W
Sko1	YBR126C
Sko1	YPR009W
Sko1	YOR247W
Sko1	YMR323W
Sko1	YBR247C
Sko1	YIL172C
Sko1	YPL017C
Sko1	YML004C
Sko1	YMR013C
Sko1	YIL013C
Sko1	YEL070W
Sko1	YPR105C
Sko1	YGL256W
Sko1	YDR534C
Sko1	YMR290C
Sko1	YHR033W
Sko1	YHR033W
Sko1	YJR058C
Sko1	YNL048W
Sko1	YNR034W
Sko1	YNR034W
Sko1	YDL021W
Sko1	YOL140W
Sko1	YOR173W
Sko1	YGR243W
Sko1	YGR243W
Sko1	YOR161C
Sko1	YGR130C
Sko1	YOR107W
Sko1	YOL077C
Sko1	YGR086C
Sko1	YGL007C-A
Sko1	YOR128C
Sko1	YDL060W
Sko1	YCR069W
Sko1	YKL182W
Sko1	YMR173W-A
Sko1	YGR183C
Sko1	YER053C
Sko1	YIR018W
Sko1	YOR182C
Sko1	YMR247C
Sko1	YMR247C
Sko1	YCR007C
Sko1	YMR265C
Sko1	YMR090W
Sko1	YHR136C
Sko1	YNR061C
Sko1	YNR061C
Sko1	YIL101C
Sko1	YPL189W
Sko1	YOR028C
Sko1	YIL052C
Sko1	YEL057C
Sko1	YBL064C
Sko1	YLR154C
Sko1	YLL023C
Sko1	YMR303C
Sko1	YKL029C
Sko1	YPR106W
Sko1	YJR009C
Sko1	YGR148C
Sko1	YHR137W
Sko1	YDR242W
Sko1	YGL009C
Sko1	YGL009C
Sko1	YIR041W
Sko1	YLR295C
Sko1	YOR273C
Sko1	YKL051W
Sko1	YPR174C
Sko1	YKL164C
Sko1	YJL143W
Sko1	YBL054W
Sko1	YOR391C
Sko1	YBR065C
Sko1	YBR065C
Sko1	YDR074W
Sko1	YML024W
Sko1	YGL157W
Sko1	YNL061W
Sko1	YKR027W
Sko1	YKL151C
Sko1	YLR249W
Sko1	YPL230W
Sko1	YMR322C
Sko1	YGR027W-A
Sko1	YJL138C
Sko1	YMR206W
Sko1	YML131W
Sko1	YML131W
Sko1	YGR067C
Sko1	YOL060C
Sko1	YLR109W
Sko1	YOL054W
Sko1	YOR032C
Sko1	YNL097C
Sko1	YOR063W
Sko1	YML127W
Sko1	YOL143C
Sko1	YIL108W
Sko1	YIL108W
Sko1	YER063W
Sko1	YPR065W
Sko1	YPR065W
Sko1	YOR078W
Sko1	YNL049C
Sko1	YOL052C-A
Sko1	YOR062C
Sko1	YNL108C
Sko1	YCL075W
Sko1	YGR033C
Sko1	YMR173W
Sko1	YKL028W
Sko1	YJL108C
Sko1	YJL108C
Sko1	YJR145C
Sko1	YLR113W
Sko1	YKR039W
Sko1	YKR039W
Sko1	YPL060W
Sko1	YLR043C
Sko1	YBR161W
Sko1	YBR161W
Sko1	YBL099W
Sko1	YBR025C
Sko1	YNR009W
Sko1	YGR280C
Sko1	YKL150W
Sko1	YMR135C
Sko1	YNL148C
Sko1	YJR056C
Sko1	YMR318C
Sko1	YDR465C
Sko1	YBR114W
Sko1	YPL062W
Sko1	YKR042W
Sko1	YER150W
Sko1	YPL281C
Sko1	YLR456W
Sko1	YIR019C
Sko1	YJR080C
Sko1	YJR158W
Sko1	YIL055C
Sko1	YNR001C
Sko1	YIL116W
Sko1	YGR060W
Sko1	YLR467W
Sko1	YPL081W
Sko1	YER006W
Sko1	YGR052W
Sko1	YGR052W
Sko1	YER158C
Sko1	YGR256W
Sko1	YKL109W
Sko1	YJR041C
Sko1	YFL003C
Sko1	YHR094C
Sko1	YHR094C
Sko1	YHR047C
Sko1	YLR065C
Sko1	YBR280C
Sko1	YHR177W
Sko1	YLR440C
Sko1	YPR013C
Sko1	YNL015W
Sko1	YDR011W
Sko1	YDL248W
Sko1	YBR054W
Sko1	YBR054W
Sko1	YKR102W
Sko1	YMR070W
Sko1	YMR037C
Sko1	YMR037C
Sko1	YAL039C
Sko1	YDR188W
Sko1	YCR027C
Sko1	YKR081C
Sko1	YFL022C
Sko1	YGR122W
Sko1	YOL161C
Sko1	YLR401C
Sko1	YJR147W
Sko1	YIL027C
Sko1	YHR140W
Sko1	YAL005C
Sko1	YDR041W
Sko1	YER110C
Sko1	YGL006W-A
Sko1	YGL261C
Sko1	YIL102C
Sko1	YKL224C
Sko1	YBL002W
Sko1	YBR117C
Sko1	YPL042C
Sko1	YNL200C
Sko1	YPL016W
Sko1	YCL040W
Sko1	YKL205W
Sko1	YGR144W
Sko1	YGR144W
Sko1	YFL030W
Sko1	YJR042W
Sko1	YDR089W
Sko1	YIL118W
Sko1	YPR192W
Sko1	YDR085C
Sko1	YML070W
Sko1	YML070W
Sko1	YDL235C
Sko1	YAL061W
Sko1	YHL041W
Sko1	YGL158W
Sko1	YNL037C
Sko1	YDR256C
Sko1	YPL177C
Sko1	YGL179C
Sko1	YJL109C
Sko1	YFR030W
Sko1	YGR103W
Sko1	YLR196W
Sko1	YBR085C-A
Sko1	YGR287C
Sko1	YER028C
Sko1	YBL039C
Sko1	YBR079C
Sko1	YPL026C
Sko1	YLR399C
Sko1	YIL117C
Sko1	YIL117C
Sko1	YJL115W
Sko1	YLR356W
Sko1	YJR116W
Sko1	YBL004W
Sko1	YML124C
Sko1	YPR064W
Sko1	YEL017C-A
Sko1	YOR374W
Sko1	YIR021W
Sko1	YGR295C
Sko1	YBR302C
Sko1	YJR035W
